track_popularity,mode,speechiness,instrumentalness,energy,danceability,liveness,acousticness,valence,duration_ms,type,key,tempo,loudness
38,1.0,0.0298,0.000163,0.203,0.399,0.27,0.66,0.405,72080.0,audio_features,4.0,134.202,-11.649
48,0.0,0.0483,0.0,0.806,0.619,0.0671,0.272,0.877,253080.0,audio_features,3.0,95.0,-4.8
50,1.0,0.0946,0.0,0.534,0.725,0.0919,0.0752,0.558,219320.0,audio_features,11.0,91.974,-6.238
45,0.0,0.0439,0.0,0.61,0.685,0.102,0.323,0.323,186467.0,audio_features,0.0,94.384,-5.221
44,1.0,0.0326,0.00389,0.466,0.42,0.298,0.0546,0.185,235587.0,audio_features,9.0,115.004,-5.298
53,0.0,0.244,0.0,0.314,0.671,0.0825,0.11,0.296,191600.0,audio_features,5.0,110.898,-8.091
38,1.0,0.158,1.21e-06,0.38,0.509,0.36,0.547,0.249,133080.0,audio_features,7.0,127.88,-7.479
42,1.0,0.0443,0.00282,0.803,0.44,0.0591,0.199,0.501,397093.0,audio_features,8.0,151.777,-5.415
35,1.0,0.0286,6.97e-05,0.391,0.53,0.187,0.751,0.521,202507.0,audio_features,10.0,82.215,-9.096
49,0.0,0.0471,1.08e-05,0.637,0.509,0.0789,0.0717,0.378,224000.0,audio_features,4.0,172.006,-4.83
39,1.0,0.0416,1.01e-06,0.567,0.292,0.119,0.112,0.392,120627.0,audio_features,3.0,153.199,-4.191
36,1.0,0.0337,0.0,0.17,0.494,0.139,0.895,0.145,223227.0,audio_features,10.0,80.098,-11.368
38,0.0,0.0524,4.58e-06,0.588,0.886,0.0904,0.036,0.784,161067.0,audio_features,7.0,145.012,-2.254
26,1.0,0.0299,0.000184,0.203,0.366,0.267,0.689,0.396,72080.0,audio_features,4.0,135.413,-11.583
42,0.0,0.0483,0.0,0.804,0.616,0.0668,0.273,0.888,253080.0,audio_features,3.0,95.023,-4.81
53,1.0,0.0964,0.0,0.535,0.726,0.0919,0.0751,0.563,219320.0,audio_features,11.0,91.995,-6.216
24,0.0,0.0439,0.0,0.61,0.685,0.102,0.323,0.323,186467.0,audio_features,0.0,94.384,-5.221
43,1.0,0.0326,0.00375,0.463,0.421,0.298,0.0528,0.189,235587.0,audio_features,9.0,114.974,-5.301
47,0.0,0.261,0.0,0.313,0.685,0.082,0.1,0.295,191600.0,audio_features,5.0,110.938,-8.148
26,1.0,0.0882,2.39e-06,0.397,0.576,0.476,0.524,0.293,133053.0,audio_features,7.0,128.489,-7.523
22,1.0,0.0459,0.0049,0.799,0.447,0.061,0.209,0.52,397120.0,audio_features,8.0,151.955,-5.433
15,1.0,0.0286,6.97e-05,0.391,0.53,0.187,0.751,0.521,202507.0,audio_features,10.0,82.215,-9.096
51,0.0,0.0463,9.58e-06,0.629,0.509,0.0814,0.072,0.393,224000.0,audio_features,4.0,171.974,-4.832
28,1.0,0.0421,0.0,0.561,0.291,0.119,0.116,0.391,120627.0,audio_features,10.0,153.226,-4.2
16,1.0,0.0337,0.0,0.17,0.494,0.139,0.895,0.145,223227.0,audio_features,10.0,80.098,-11.368
7,0.0,0.0729,0.0,0.866,0.691,0.294,0.000202,0.96,222413.0,audio_features,9.0,154.117,-5.831
14,0.0,0.0461,0.0,0.71,0.564,0.109,0.00125,0.393,225147.0,audio_features,11.0,91.972,-4.92
8,0.0,0.137,0.00125,0.697,0.717,0.131,0.014,0.379,205067.0,audio_features,8.0,129.042,-5.771
20,1.0,0.0419,0.0,0.478,0.785,0.0901,0.0254,0.39,161200.0,audio_features,2.0,134.002,-8.735
25,0.0,0.0319,0.0,0.598,0.71,0.0971,0.508,0.501,256320.0,audio_features,5.0,119.981,-7.598
8,1.0,0.25,0.00706,0.819,0.629,0.169,0.229,0.468,264453.0,audio_features,0.0,162.048,-6.181
9,0.0,0.0888,0.0,0.64,0.668,0.0675,0.049,0.259,181627.0,audio_features,3.0,130.004,-5.208
9,0.0,0.0448,0.0,0.696,0.402,0.628,0.0476,0.227,243093.0,audio_features,8.0,180.158,-4.799
31,0.0,0.0283,6.12e-05,0.31,0.621,0.117,0.945,0.125,240707.0,audio_features,9.0,111.893,-10.164
18,0.0,0.0412,0.0,0.6,0.741,0.0562,0.0362,0.515,216293.0,audio_features,1.0,109.233,-5.792
7,0.0,0.0357,0.0,0.66,0.542,0.184,0.0747,0.154,418867.0,audio_features,6.0,127.891,-6.467
5,1.0,0.0312,0.0,0.465,0.419,0.102,0.744,0.251,211893.0,audio_features,1.0,79.75,-6.756
6,0.0,0.0987,4.14e-05,0.482,0.583,0.0938,0.362,0.645,249133.0,audio_features,10.0,90.483,-9.164
4,1.0,0.0449,0.0,0.779,0.479,0.204,0.0639,0.307,215413.0,audio_features,11.0,75.961,-3.698
5,1.0,0.0397,0.0,0.574,0.391,0.36,0.214,0.308,192853.0,audio_features,8.0,147.435,-5.912
4,0.0,0.0393,0.0735,0.629,0.722,0.0468,0.000283,0.372,303533.0,audio_features,11.0,99.996,-6.261
3,0.0,0.079,1.24e-06,0.614,0.706,0.121,0.0234,0.538,269453.0,audio_features,11.0,104.984,-7.89
15,0.0,0.0815,0.0,0.868,0.689,0.294,0.000195,0.96,222413.0,audio_features,9.0,154.123,-5.875
22,0.0,0.0461,0.0,0.71,0.564,0.109,0.00125,0.393,225147.0,audio_features,11.0,91.972,-4.92
12,0.0,0.137,0.00125,0.697,0.717,0.131,0.014,0.379,205067.0,audio_features,8.0,129.042,-5.771
41,1.0,0.0419,0.0,0.478,0.785,0.0901,0.0254,0.39,161200.0,audio_features,2.0,134.002,-8.735
39,0.0,0.0327,0.0,0.651,0.703,0.0955,0.537,0.498,256320.0,audio_features,7.0,119.976,-6.405
20,1.0,0.229,0.00757,0.824,0.656,0.171,0.221,0.423,264453.0,audio_features,0.0,81.071,-6.169
21,0.0,0.0888,0.0,0.64,0.668,0.0671,0.049,0.259,181627.0,audio_features,3.0,130.004,-5.208
20,0.0,0.0448,0.0,0.696,0.402,0.628,0.0476,0.227,243093.0,audio_features,8.0,180.158,-4.799
52,0.0,0.0283,6.12e-05,0.31,0.621,0.117,0.945,0.125,240707.0,audio_features,9.0,111.893,-10.164
30,0.0,0.0412,0.0,0.6,0.741,0.0562,0.0362,0.515,216293.0,audio_features,1.0,109.233,-5.792
10,0.0,0.0357,0.0,0.66,0.542,0.184,0.0747,0.154,418880.0,audio_features,6.0,127.892,-6.467
9,1.0,0.0338,0.0,0.479,0.303,0.103,0.74,0.244,211880.0,audio_features,1.0,76.668,-6.75
12,0.0,0.0937,6.02e-05,0.481,0.571,0.097,0.389,0.682,249133.0,audio_features,10.0,90.997,-9.097
7,1.0,0.0448,0.0,0.779,0.479,0.205,0.064,0.306,215413.0,audio_features,11.0,75.961,-3.698
8,1.0,0.0403,0.0,0.575,0.421,0.365,0.207,0.287,192853.0,audio_features,8.0,147.449,-5.957
4,0.0,0.0393,0.0735,0.629,0.722,0.0468,0.000283,0.372,303533.0,audio_features,11.0,99.996,-6.261
2,0.0,0.079,1.24e-06,0.614,0.706,0.121,0.0234,0.538,269453.0,audio_features,11.0,104.984,-7.89
45,0.0,0.0729,0.0,0.866,0.691,0.294,0.000202,0.96,222413.0,audio_features,9.0,154.117,-5.831
59,0.0,0.0461,0.0,0.71,0.564,0.109,0.00125,0.393,225147.0,audio_features,11.0,91.972,-4.92
45,0.0,0.137,0.00125,0.697,0.717,0.131,0.014,0.379,205067.0,audio_features,8.0,129.042,-5.771
73,1.0,0.0419,0.0,0.478,0.785,0.0901,0.0254,0.39,161200.0,audio_features,2.0,134.002,-8.735
74,0.0,0.0319,0.0,0.598,0.71,0.0971,0.508,0.501,256320.0,audio_features,5.0,119.981,-7.598
46,1.0,0.25,0.00706,0.819,0.629,0.169,0.229,0.468,264453.0,audio_features,0.0,162.048,-6.181
53,0.0,0.0888,0.0,0.64,0.668,0.0675,0.049,0.259,181627.0,audio_features,3.0,130.004,-5.208
52,0.0,0.0448,0.0,0.696,0.402,0.628,0.0476,0.227,243093.0,audio_features,8.0,180.158,-4.799
69,0.0,0.0283,6.12e-05,0.31,0.621,0.117,0.945,0.125,240707.0,audio_features,9.0,111.893,-10.164
62,0.0,0.0412,0.0,0.6,0.741,0.0562,0.0362,0.515,216293.0,audio_features,1.0,109.233,-5.792
41,0.0,0.0357,0.0,0.66,0.542,0.184,0.0747,0.154,418867.0,audio_features,6.0,127.891,-6.467
40,1.0,0.0312,0.0,0.465,0.419,0.102,0.744,0.251,211893.0,audio_features,1.0,79.75,-6.756
43,0.0,0.0987,4.14e-05,0.482,0.583,0.0938,0.362,0.645,249133.0,audio_features,10.0,90.483,-9.164
38,1.0,0.0449,0.0,0.779,0.479,0.204,0.0639,0.307,215413.0,audio_features,11.0,75.961,-3.698
41,1.0,0.0397,0.0,0.574,0.391,0.36,0.214,0.308,192853.0,audio_features,8.0,147.435,-5.912
31,0.0,0.0393,0.0735,0.629,0.722,0.0468,0.000283,0.372,303533.0,audio_features,11.0,99.996,-6.261
29,0.0,0.079,1.24e-06,0.614,0.706,0.121,0.0234,0.538,269453.0,audio_features,11.0,104.984,-7.89
51,0.0,0.0729,0.0,0.866,0.691,0.294,0.000202,0.96,222413.0,audio_features,9.0,154.117,-5.831
78,0.0,0.0461,0.0,0.71,0.564,0.109,0.00125,0.393,225147.0,audio_features,11.0,91.972,-4.92
49,0.0,0.137,0.00125,0.697,0.717,0.131,0.014,0.379,205067.0,audio_features,8.0,129.042,-5.771
74,1.0,0.0419,0.0,0.478,0.785,0.0901,0.0254,0.39,161200.0,audio_features,2.0,134.002,-8.735
74,0.0,0.0319,0.0,0.598,0.71,0.0971,0.508,0.501,256320.0,audio_features,5.0,119.981,-7.598
51,1.0,0.25,0.00706,0.819,0.629,0.169,0.229,0.468,264453.0,audio_features,0.0,162.048,-6.181
60,0.0,0.0888,0.0,0.64,0.668,0.0675,0.049,0.259,181627.0,audio_features,3.0,130.004,-5.208
60,0.0,0.0448,0.0,0.696,0.402,0.628,0.0476,0.227,243093.0,audio_features,8.0,180.158,-4.799
79,0.0,0.0283,6.12e-05,0.31,0.621,0.117,0.945,0.125,240707.0,audio_features,9.0,111.893,-10.164
69,0.0,0.0412,0.0,0.6,0.741,0.0562,0.0362,0.515,216293.0,audio_features,1.0,109.233,-5.792
46,0.0,0.0357,0.0,0.66,0.542,0.184,0.0747,0.154,418867.0,audio_features,6.0,127.891,-6.467
41,1.0,0.0312,0.0,0.465,0.419,0.102,0.744,0.251,211893.0,audio_features,1.0,79.75,-6.756
48,0.0,0.0987,4.14e-05,0.482,0.583,0.0938,0.362,0.645,249133.0,audio_features,10.0,90.483,-9.164
43,1.0,0.0449,0.0,0.779,0.479,0.204,0.0639,0.307,215413.0,audio_features,11.0,75.961,-3.698
48,1.0,0.0397,0.0,0.574,0.391,0.36,0.214,0.308,192853.0,audio_features,8.0,147.435,-5.912
36,0.0,0.0393,0.0735,0.629,0.722,0.0468,0.000283,0.372,303533.0,audio_features,11.0,99.996,-6.261
35,0.0,0.079,1.24e-06,0.614,0.706,0.121,0.0234,0.538,269453.0,audio_features,11.0,104.984,-7.89
28,0.0,0.0729,0.0,0.866,0.691,0.294,0.000202,0.96,222413.0,audio_features,9.0,154.117,-5.831
40,0.0,0.0461,0.0,0.71,0.564,0.109,0.00125,0.393,225147.0,audio_features,11.0,91.972,-4.92
28,0.0,0.137,0.00125,0.697,0.717,0.131,0.014,0.379,205067.0,audio_features,8.0,129.042,-5.771
43,1.0,0.0419,0.0,0.478,0.785,0.0901,0.0254,0.39,161200.0,audio_features,2.0,134.002,-8.735
40,0.0,0.0319,0.0,0.598,0.71,0.0971,0.508,0.501,256320.0,audio_features,5.0,119.981,-7.598
28,1.0,0.25,0.00706,0.819,0.629,0.169,0.229,0.468,264453.0,audio_features,0.0,162.048,-6.181
30,0.0,0.0888,0.0,0.64,0.668,0.0675,0.049,0.259,181627.0,audio_features,3.0,130.004,-5.208
31,0.0,0.0448,0.0,0.696,0.402,0.628,0.0476,0.227,243093.0,audio_features,8.0,180.158,-4.799
46,0.0,0.0283,6.12e-05,0.31,0.621,0.117,0.945,0.125,240707.0,audio_features,9.0,111.893,-10.164
31,0.0,0.0412,0.0,0.6,0.741,0.0562,0.0362,0.515,216293.0,audio_features,1.0,109.233,-5.792
26,0.0,0.0357,0.0,0.66,0.542,0.184,0.0747,0.154,418867.0,audio_features,6.0,127.892,-6.467
24,1.0,0.0312,0.0,0.465,0.419,0.102,0.744,0.251,211893.0,audio_features,1.0,79.75,-6.756
26,0.0,0.0987,4.14e-05,0.482,0.583,0.0938,0.362,0.645,249133.0,audio_features,10.0,90.483,-9.164
23,1.0,0.0458,0.0,0.788,0.478,0.167,0.0668,0.297,215760.0,audio_features,11.0,75.954,-3.698
38,0.0,0.0729,0.0,0.866,0.691,0.294,0.000202,0.96,222413.0,audio_features,9.0,154.117,-5.831
65,0.0,0.0461,0.0,0.71,0.564,0.109,0.00125,0.393,225147.0,audio_features,11.0,91.972,-4.92
37,0.0,0.137,0.00125,0.697,0.717,0.131,0.014,0.379,205067.0,audio_features,8.0,129.042,-5.771
50,1.0,0.0419,0.0,0.478,0.785,0.0901,0.0254,0.39,161200.0,audio_features,2.0,134.003,-8.735
49,0.0,0.0319,0.0,0.598,0.71,0.0971,0.508,0.501,256320.0,audio_features,5.0,119.981,-7.598
37,1.0,0.25,0.00706,0.819,0.629,0.169,0.229,0.468,264453.0,audio_features,0.0,162.048,-6.181
43,0.0,0.0888,0.0,0.64,0.668,0.0675,0.049,0.259,181627.0,audio_features,3.0,130.004,-5.208
43,0.0,0.0448,0.0,0.696,0.402,0.628,0.0476,0.227,243093.0,audio_features,8.0,180.158,-4.799
54,0.0,0.0283,6.12e-05,0.31,0.621,0.117,0.945,0.125,240707.0,audio_features,9.0,111.893,-10.164
44,0.0,0.0412,0.0,0.6,0.741,0.0562,0.0362,0.515,216293.0,audio_features,1.0,109.233,-5.792
35,0.0,0.0357,0.0,0.66,0.542,0.184,0.0747,0.154,418867.0,audio_features,6.0,127.889,-6.467
31,1.0,0.0312,0.0,0.465,0.419,0.102,0.744,0.251,211893.0,audio_features,1.0,79.75,-6.756
36,0.0,0.0987,4.14e-05,0.482,0.583,0.0938,0.362,0.645,249133.0,audio_features,10.0,90.483,-9.164
33,1.0,0.0458,0.0,0.788,0.478,0.167,0.0668,0.297,215760.0,audio_features,11.0,75.954,-3.698
21,0.0,0.0815,0.0,0.868,0.689,0.294,0.000195,0.96,222413.0,audio_features,9.0,154.123,-5.875
70,0.0,0.0461,0.0,0.71,0.564,0.109,0.00125,0.393,225147.0,audio_features,11.0,91.972,-4.92
16,0.0,0.137,0.00125,0.697,0.717,0.131,0.014,0.379,205067.0,audio_features,8.0,129.042,-5.771
32,1.0,0.0419,0.0,0.478,0.785,0.0901,0.0254,0.39,161200.0,audio_features,2.0,134.002,-8.735
33,0.0,0.0327,0.0,0.651,0.703,0.0955,0.537,0.498,256320.0,audio_features,7.0,119.976,-6.405
26,1.0,0.229,0.00757,0.824,0.656,0.171,0.221,0.423,264453.0,audio_features,0.0,81.071,-6.169
22,0.0,0.0888,0.0,0.64,0.668,0.0671,0.049,0.259,181627.0,audio_features,3.0,130.004,-5.208
20,0.0,0.0448,0.0,0.696,0.402,0.628,0.0476,0.227,243093.0,audio_features,8.0,180.158,-4.799
71,0.0,0.0283,6.12e-05,0.31,0.621,0.117,0.945,0.125,240707.0,audio_features,9.0,111.893,-10.164
31,0.0,0.0412,0.0,0.6,0.741,0.0562,0.0362,0.515,216293.0,audio_features,1.0,109.233,-5.792
16,0.0,0.0357,0.0,0.66,0.542,0.184,0.0747,0.154,418880.0,audio_features,6.0,127.892,-6.467
12,1.0,0.0338,0.0,0.479,0.303,0.103,0.74,0.244,211880.0,audio_features,1.0,76.668,-6.75
18,0.0,0.0937,6.02e-05,0.481,0.571,0.097,0.389,0.682,249133.0,audio_features,10.0,90.997,-9.097
12,1.0,0.0448,0.0,0.779,0.479,0.205,0.064,0.306,215413.0,audio_features,11.0,75.961,-3.698
16,1.0,0.0403,0.0,0.575,0.421,0.365,0.207,0.287,192853.0,audio_features,8.0,147.449,-5.957
22,0.0,0.0393,0.0735,0.629,0.722,0.0468,0.000283,0.372,303533.0,audio_features,11.0,99.996,-6.261
22,0.0,0.079,1.24e-06,0.614,0.706,0.121,0.0234,0.538,269453.0,audio_features,11.0,104.984,-7.89
15,0.0,0.0815,0.0,0.868,0.689,0.294,0.000195,0.96,222413.0,audio_features,9.0,154.123,-5.875
73,0.0,0.0461,0.0,0.71,0.564,0.109,0.00125,0.393,225147.0,audio_features,11.0,91.972,-4.92
16,0.0,0.137,0.00125,0.697,0.717,0.131,0.014,0.379,205067.0,audio_features,8.0,129.042,-5.771
28,1.0,0.0419,0.0,0.478,0.785,0.0901,0.0254,0.39,161200.0,audio_features,2.0,134.002,-8.735
31,0.0,0.0327,0.0,0.651,0.703,0.0955,0.537,0.498,256320.0,audio_features,7.0,119.976,-6.405
16,1.0,0.229,0.00757,0.824,0.656,0.171,0.221,0.423,264453.0,audio_features,0.0,81.071,-6.169
18,0.0,0.0888,0.0,0.64,0.668,0.0671,0.049,0.259,181627.0,audio_features,3.0,130.004,-5.208
18,0.0,0.0448,0.0,0.696,0.402,0.628,0.0476,0.227,243093.0,audio_features,8.0,180.158,-4.799
73,0.0,0.0283,6.12e-05,0.31,0.621,0.117,0.945,0.125,240707.0,audio_features,9.0,111.893,-10.164
30,0.0,0.0412,0.0,0.6,0.741,0.0562,0.0362,0.515,216293.0,audio_features,1.0,109.233,-5.792
14,0.0,0.0357,0.0,0.66,0.542,0.184,0.0747,0.154,418880.0,audio_features,6.0,127.892,-6.467
10,1.0,0.0338,0.0,0.479,0.303,0.103,0.74,0.244,211880.0,audio_features,1.0,76.668,-6.75
16,0.0,0.0937,6.02e-05,0.481,0.571,0.097,0.389,0.682,249133.0,audio_features,10.0,90.997,-9.097
12,1.0,0.0458,0.0,0.787,0.478,0.168,0.0669,0.296,215760.0,audio_features,11.0,75.954,-3.698
54,0.0,0.0425,2.44e-05,0.715,0.702,0.126,0.503,0.863,200013.0,audio_features,5.0,127.05,-5.377
60,0.0,0.0916,0.0204,0.847,0.719,0.223,0.00201,0.444,242680.0,audio_features,0.0,127.963,-6.34
65,1.0,0.0383,0.00138,0.766,0.734,0.108,0.025,0.6,215227.0,audio_features,1.0,127.986,-4.485
52,1.0,0.0444,3.14e-05,0.671,0.694,0.236,0.0371,0.466,209600.0,audio_features,2.0,83.999,-4.088
48,1.0,0.0572,0.000581,0.774,0.673,0.148,0.00117,0.261,178027.0,audio_features,8.0,124.999,-7.097
48,1.0,0.0529,0.000227,0.826,0.702,0.355,0.32,0.329,78200.0,audio_features,3.0,80.014,-6.498
38,1.0,0.0317,0.000572,0.575,0.53,0.277,0.00244,0.308,237013.0,audio_features,0.0,147.961,-6.71
43,0.0,0.0579,0.000454,0.873,0.655,0.401,0.0748,0.153,212187.0,audio_features,8.0,100.391,-3.609
40,0.0,0.0773,0.00011,0.826,0.565,0.0757,0.00503,0.377,209267.0,audio_features,3.0,174.058,-4.808
43,1.0,0.122,0.000134,0.798,0.741,0.282,0.00304,0.823,211000.0,audio_features,4.0,168.01,-5.431
38,1.0,0.111,0.0,0.857,0.516,0.153,0.0805,0.506,256507.0,audio_features,7.0,80.004,-4.559
44,0.0,0.118,0.0,0.695,0.517,0.649,0.0649,0.309,217440.0,audio_features,11.0,139.95,-7.659
44,1.0,0.0369,1.43e-05,0.853,0.519,0.101,0.000924,0.697,223413.0,audio_features,6.0,174.085,-4.679
42,1.0,0.0473,4.07e-06,0.685,0.44,0.31,0.045,0.0433,255853.0,audio_features,10.0,111.835,-5.582
30,1.0,0.04,3.13e-05,0.693,0.706,0.145,0.497,0.859,200013.0,audio_features,8.0,127.085,-5.416
24,0.0,0.0916,0.0204,0.847,0.719,0.221,0.00201,0.444,242680.0,audio_features,0.0,127.963,-6.34
25,1.0,0.0383,0.00138,0.766,0.734,0.108,0.025,0.6,215227.0,audio_features,1.0,127.986,-4.485
23,1.0,0.0544,1.34e-05,0.687,0.641,0.211,0.0332,0.375,209600.0,audio_features,2.0,168.055,-4.093
15,1.0,0.0572,0.000581,0.774,0.673,0.148,0.00117,0.261,178027.0,audio_features,8.0,124.998,-7.097
24,1.0,0.0679,0.000204,0.831,0.662,0.342,0.344,0.398,78200.0,audio_features,3.0,160.03,-6.558
6,1.0,0.0317,0.000572,0.575,0.53,0.275,0.00244,0.308,237013.0,audio_features,0.0,147.964,-6.71
8,0.0,0.0579,0.000454,0.873,0.655,0.401,0.0748,0.153,212187.0,audio_features,8.0,100.391,-3.609
8,0.0,0.0773,0.00011,0.826,0.565,0.0757,0.00503,0.377,209267.0,audio_features,3.0,174.058,-4.808
10,1.0,0.122,0.000134,0.798,0.741,0.282,0.00304,0.823,211000.0,audio_features,4.0,168.01,-5.431
5,1.0,0.111,0.0,0.857,0.516,0.153,0.0805,0.506,256507.0,audio_features,7.0,80.004,-4.559
9,0.0,0.119,0.0,0.699,0.515,0.632,0.0606,0.306,217440.0,audio_features,11.0,139.96,-7.692
13,1.0,0.0368,3e-05,0.854,0.523,0.104,0.000917,0.708,223413.0,audio_features,6.0,174.061,-4.683
9,1.0,0.0473,4.07e-06,0.685,0.44,0.31,0.045,0.0433,255853.0,audio_features,10.0,111.835,-5.582
0,0.0,0.0815,0.0,0.868,0.689,0.294,0.000195,0.96,222413.0,audio_features,9.0,154.123,-5.875
0,0.0,0.0461,0.0,0.71,0.564,0.109,0.00125,0.393,225147.0,audio_features,11.0,91.972,-4.92
0,0.0,0.137,0.00125,0.697,0.717,0.131,0.014,0.379,205067.0,audio_features,8.0,129.042,-5.771
0,1.0,0.0419,0.0,0.478,0.785,0.0901,0.0254,0.39,161200.0,audio_features,2.0,134.002,-8.735
9,0.0,0.0327,0.0,0.651,0.703,0.0955,0.537,0.498,256320.0,audio_features,7.0,119.976,-6.405
0,1.0,0.229,0.00757,0.824,0.656,0.171,0.221,0.423,264453.0,audio_features,0.0,81.071,-6.169
0,0.0,0.0888,0.0,0.64,0.668,0.0671,0.049,0.259,181627.0,audio_features,3.0,130.004,-5.208
0,0.0,0.0448,0.0,0.696,0.402,0.628,0.0476,0.227,243093.0,audio_features,8.0,180.158,-4.799
0,0.0,0.0283,6.12e-05,0.31,0.621,0.117,0.945,0.125,240707.0,audio_features,9.0,111.893,-10.164
0,0.0,0.0412,0.0,0.6,0.741,0.0562,0.0362,0.515,216293.0,audio_features,1.0,109.233,-5.792
0,0.0,0.0357,0.0,0.66,0.542,0.184,0.0747,0.154,418880.0,audio_features,6.0,127.892,-6.467
0,1.0,0.0338,0.0,0.479,0.303,0.103,0.74,0.244,211880.0,audio_features,1.0,76.668,-6.75
0,0.0,0.0937,6.02e-05,0.481,0.571,0.097,0.389,0.682,249133.0,audio_features,10.0,90.997,-9.097
0,1.0,0.0448,0.0,0.779,0.479,0.205,0.064,0.306,215413.0,audio_features,11.0,75.961,-3.698
0,1.0,0.0403,0.0,0.575,0.421,0.365,0.207,0.287,192853.0,audio_features,8.0,147.449,-5.957
1,0.0,0.0393,0.0735,0.629,0.722,0.0468,0.000283,0.372,303533.0,audio_features,11.0,99.996,-6.261
1,0.0,0.079,1.24e-06,0.614,0.706,0.121,0.0234,0.538,269453.0,audio_features,11.0,104.984,-7.89
3,0.0,0.0815,0.0,0.868,0.689,0.294,0.000195,0.96,222413.0,audio_features,9.0,154.123,-5.875
46,0.0,0.0461,0.0,0.71,0.564,0.109,0.00125,0.393,225147.0,audio_features,11.0,91.972,-4.92
3,0.0,0.137,0.00125,0.697,0.717,0.131,0.014,0.379,205067.0,audio_features,8.0,129.042,-5.771
7,1.0,0.0419,0.0,0.478,0.785,0.0901,0.0254,0.39,161200.0,audio_features,2.0,134.002,-8.735
10,0.0,0.0327,0.0,0.651,0.703,0.0955,0.537,0.498,256320.0,audio_features,7.0,119.976,-6.405
3,1.0,0.229,0.00757,0.824,0.656,0.171,0.221,0.423,264453.0,audio_features,0.0,81.071,-6.169
3,0.0,0.0888,0.0,0.64,0.668,0.0671,0.049,0.259,181627.0,audio_features,3.0,130.004,-5.208
2,0.0,0.0448,0.0,0.696,0.402,0.628,0.0476,0.227,243093.0,audio_features,8.0,180.158,-4.799
43,0.0,0.0283,6.12e-05,0.31,0.621,0.117,0.945,0.125,240707.0,audio_features,9.0,111.893,-10.164
19,0.0,0.0412,0.0,0.6,0.741,0.0562,0.0362,0.515,216293.0,audio_features,1.0,109.233,-5.792
1,0.0,0.0357,0.0,0.66,0.542,0.184,0.0747,0.154,418880.0,audio_features,6.0,127.892,-6.467
1,1.0,0.0338,0.0,0.479,0.303,0.103,0.74,0.244,211880.0,audio_features,1.0,76.668,-6.75
1,0.0,0.0937,6.02e-05,0.481,0.571,0.097,0.389,0.682,249133.0,audio_features,10.0,90.997,-9.097
6,1.0,0.0458,0.0,0.787,0.478,0.168,0.0669,0.296,215760.0,audio_features,11.0,75.954,-3.698
16,0.0,0.0815,0.0,0.868,0.689,0.294,0.000195,0.96,222413.0,audio_features,9.0,154.123,-5.875
76,0.0,0.0461,0.0,0.71,0.564,0.109,0.00125,0.393,225147.0,audio_features,11.0,91.972,-4.92
22,0.0,0.137,0.00125,0.697,0.717,0.131,0.014,0.379,205067.0,audio_features,8.0,129.042,-5.771
29,1.0,0.0419,0.0,0.478,0.785,0.0901,0.0254,0.39,161200.0,audio_features,2.0,134.002,-8.735
28,0.0,0.0327,0.0,0.651,0.703,0.0955,0.537,0.498,256320.0,audio_features,7.0,119.976,-6.405
19,1.0,0.229,0.00757,0.824,0.656,0.171,0.221,0.423,264453.0,audio_features,0.0,81.071,-6.169
21,0.0,0.0888,0.0,0.64,0.668,0.0671,0.049,0.259,181627.0,audio_features,3.0,130.004,-5.208
19,0.0,0.0448,0.0,0.696,0.402,0.628,0.0476,0.227,243093.0,audio_features,8.0,180.158,-4.799
74,0.0,0.0283,6.12e-05,0.31,0.621,0.117,0.945,0.125,240707.0,audio_features,9.0,111.893,-10.164
22,0.0,0.0412,0.0,0.6,0.741,0.0562,0.0362,0.515,216293.0,audio_features,1.0,109.233,-5.792
16,0.0,0.0357,0.0,0.66,0.542,0.184,0.0747,0.154,418880.0,audio_features,6.0,127.892,-6.467
13,1.0,0.0338,0.0,0.479,0.303,0.103,0.74,0.244,211880.0,audio_features,1.0,76.668,-6.75
16,0.0,0.0937,6.02e-05,0.481,0.571,0.097,0.389,0.682,249133.0,audio_features,10.0,90.997,-9.097
14,1.0,0.0458,0.0,0.787,0.478,0.168,0.0669,0.296,215760.0,audio_features,11.0,75.954,-3.698
71,0.0,0.0425,2.44e-05,0.715,0.702,0.126,0.503,0.863,200013.0,audio_features,5.0,127.05,-5.377
76,0.0,0.0916,0.0204,0.847,0.719,0.223,0.00201,0.444,242680.0,audio_features,0.0,127.963,-6.34
82,1.0,0.0383,0.00138,0.766,0.735,0.108,0.025,0.6,215227.0,audio_features,1.0,127.985,-4.485
65,1.0,0.0444,3.14e-05,0.671,0.694,0.236,0.0371,0.466,209600.0,audio_features,2.0,83.999,-4.088
49,1.0,0.0576,0.000569,0.773,0.673,0.148,0.00118,0.265,178027.0,audio_features,8.0,124.999,-7.099
62,1.0,0.0529,0.000227,0.826,0.702,0.355,0.32,0.329,78200.0,audio_features,3.0,80.014,-6.498
40,1.0,0.0317,0.000572,0.575,0.53,0.277,0.00244,0.308,237013.0,audio_features,0.0,147.961,-6.71
46,0.0,0.0579,0.000454,0.873,0.655,0.401,0.0748,0.153,212187.0,audio_features,8.0,100.391,-3.609
42,0.0,0.0773,0.00011,0.826,0.565,0.0757,0.00503,0.377,209267.0,audio_features,3.0,174.058,-4.808
